"product_id","name","description","created_at","is_archived","sku"
"9308fabe-8519-4753-8e07-6e871e3910ef","Women's No-Show Socks","Low-cut no-show socks designed to be invisible with shoes. Made from soft and breathable cotton blend.","2025-05-05 20:28:06.321857",False,"WNSS072"
"cbd12c83-01f5-480f-bd7d-610915882534","Kids' Classic Fit T-Shirt","A classic fit t-shirt perfect for everyday wear. Made from 100% cotton for comfort and durability.","2025-05-05 20:40:22.070048",False,"KCF001"
"c33bfa88-7ad6-4128-9edc-9c3c751a16ef","Kids' Athletic Performance Tee","A high-performance t-shirt designed for intense workouts. Features moisture-wicking fabric to keep you dry and comfortable.","2025-05-05 20:40:22.528375",False,"KAPT002"
"55ff3928-ae5d-4636-8a7b-41dd936bc813","Kids' Formal Crew Neck T-Shirt","A stylish crew neck t-shirt perfect for formal occasions. Made from premium cotton for a smooth and elegant look.","2025-05-05 20:40:22.745481",False,"KFCN003"
"c666e6e9-6317-4484-bdb1-8a84cdcac293","Kids' Casual V-Neck T-Shirt","A comfortable v-neck t-shirt ideal for casual outings. Soft and breathable fabric ensures all-day comfort.","2025-05-05 20:40:22.946105",False,"KCVN004"
"7c238838-cee0-471a-97af-764d1b09adbe","Kids' Slim Fit T-Shirt","A slim fit t-shirt that offers a modern and sleek look. Perfect for both casual and semi-formal occasions.","2025-05-05 20:40:23.153246",False,"KSFT005"
"8ad9f808-0c15-4e93-b83c-7d46e90a53c0","Kids' Graphic Print T-Shirt","A trendy graphic print t-shirt that adds a stylish touch to your casual wardrobe. Made from soft cotton for comfort.","2025-05-05 20:40:23.369934",False,"KGPT006"
"f56df592-060c-4bd6-9c0e-376baf641bb1","Kids' Long Sleeve T-Shirt","A comfortable long sleeve t-shirt perfect for cooler weather. Made from soft and durable cotton.","2025-05-05 20:40:23.560569",False,"KLST007"
"e057bcba-a512-493d-af2b-403a0ed95b23","Kids' Polo T-Shirt","A classic polo t-shirt with a collar and button placket. Ideal for both casual and semi-formal occasions.","2025-05-05 20:40:23.744635",False,"KPT008"
"16c133b4-b314-4171-b964-fe6332dfb300","Kids' Raglan Sleeve T-Shirt","A stylish raglan sleeve t-shirt with contrasting sleeves. Perfect for a casual and sporty look.","2025-05-05 20:40:23.948698",False,"KRST009"
"9f6531c1-65e6-4178-af60-50174c241e93","Kids' Henley T-Shirt","A classic henley t-shirt with a button-up neckline. Ideal for a casual yet polished look.","2025-05-05 20:40:24.136452",False,"KH010"
"9aa70c41-b5e6-4358-b8e8-81c0058cc7b9","Kids' Pocket T-Shirt","A casual t-shirt with a chest pocket for a classic look. Made from soft and breathable cotton.","2025-05-05 20:40:24.330862",False,"KPT011"
"8649d26c-e2e1-439f-852f-bb4e6c0e7e7c","Kids' Striped T-Shirt","A stylish striped t-shirt perfect for a casual yet trendy look. Made from soft and comfortable cotton.","2025-05-05 20:40:24.51976",False,"KST012"
"8a0db478-183d-4c17-b646-6bda3d566f5e","Kids' Workout T-Shirt","A high-performance workout t-shirt designed for intense training sessions. Features moisture-wicking fabric to keep you dry.","2025-05-05 20:40:24.706986",False,"KWT013"
"8a56acc1-6711-4b00-9db9-79088ff300dc","Kids' Compression T-Shirt","A compression t-shirt designed to support muscles during workouts. Provides a snug fit for enhanced performance.","2025-05-05 20:40:24.89168",False,"KCT014"
"d1bacf47-0321-4e6a-9d55-01f2c1df8231","Kids' Quick-Dry T-Shirt","A quick-dry t-shirt perfect for high-intensity workouts. Keeps you cool and comfortable with its advanced fabric technology.","2025-05-05 20:40:25.071252",False,"KQDT015"
"28b76390-9c0d-4343-868e-950f94c21b67","Kids' Running T-Shirt","A lightweight running t-shirt designed for comfort and performance. Features reflective details for safety during night runs.","2025-05-05 20:40:25.254168",False,"KRT016"
"fb407e2c-d70d-4c95-9abd-d0b3b083f18f","Kids' Formal V-Neck Blouse","An elegant v-neck blouse perfect for formal occasions. Made from premium silk for a refined look.","2025-05-05 20:40:25.438308",False,"KFVN017"
"d50ef663-33a5-41d8-82f7-ec874f9eaaf6","Kids' Sleeveless T-Shirt","A sleeveless t-shirt perfect for hot weather or intense workouts. Made from breathable and lightweight fabric.","2025-05-05 20:40:25.645665",False,"KST018"
"706dce72-62e4-48ba-957d-25bcea349c76","Kids' Muscle T-Shirt","A muscle t-shirt designed to showcase your physique. Perfect for workouts or casual wear.","2025-05-05 20:40:25.831736",False,"KMT019"
"254f8c22-f042-40e0-a16b-02d205d505ca","Kids' Tank Top","A stylish tank top perfect for casual wear or workouts. Made from soft and breathable cotton.","2025-05-05 20:40:26.039712",False,"KTT020"
"f0ccf7c2-e937-4be8-b22e-92c11cbf7aa6","Kids' Crew Neck T-Shirt","A classic crew neck t-shirt perfect for everyday wear. Made from soft and durable cotton.","2025-05-05 20:40:26.221035",False,"KCNT021"
"1f42e829-cd68-42be-8c52-baaa99b4e241","Kids' Short Sleeve Henley T-Shirt","A short sleeve henley t-shirt with a button-up neckline. Perfect for a casual yet polished look.","2025-05-05 20:40:26.396446",False,"KSSHT022"
"05fda86a-a4e4-47bc-b020-d219e3502a6c","Kids' Long Sleeve Henley T-Shirt","A long sleeve henley t-shirt with a button-up neckline. Ideal for cooler weather and a casual look.","2025-05-05 20:40:26.571862",False,"KLHT023"
"f7d1668e-5359-44b7-aa14-9cc54046450f","Kids' Graphic Print Crew Neck T-Shirt","A trendy graphic print crew neck t-shirt that adds a stylish touch to your casual wardrobe. Made from soft cotton for comfort.","2025-05-05 20:40:26.755364",False,"KGPCNT024"
"bdff49f9-0d9d-41ad-9e09-a6f785d35a8d","Kids' Work Boots","Durable and comfortable work boots designed for long hours on the job. Features steel toe protection.","2025-05-05 20:40:26.936071",False,"KWB025"
"325e9c24-afe5-4bf4-ab10-0833680900de","Kids' Safety Shoes","Lightweight and breathable safety shoes with composite toe protection. Ideal for indoor work environments.","2025-05-05 20:40:27.199976",False,"KSS026"
"4e01dcf0-0596-486d-806e-ca28eb8594c2","Kids' Work Pants","Durable work pants designed for comfort and flexibility. Features multiple pockets for tools and accessories.","2025-05-05 20:40:27.408577",False,"KWP027"
"2b01d0ec-a3e2-4beb-ae25-84dfbdbab060","Kids' Work Jacket","A durable work jacket designed for outdoor work environments. Features water-resistant fabric and multiple pockets.","2025-05-05 20:40:27.797179",False,"KWJ029"
"73c776e8-e0a1-4940-85b7-c6aee9bf664d","Kids' Ankle Socks","Comfortable ankle socks designed for everyday wear. Made from soft and breathable cotton blend.","2025-05-05 20:40:28.606274",False,"KAS033"
"63c5949f-46aa-45c1-9476-520a08475b4c","Kids' Dress Socks","Elegant dress socks designed for formal occasions. Made from soft and breathable cotton blend.","2025-05-05 20:40:28.989392",False,"KDS035"
"4ea8d952-3a0a-4f4f-beef-6705130c9e1f","Kids' Casual Sneakers","Stylish and comfortable casual sneakers designed for everyday wear. Features breathable fabric and cushioned sole.","2025-05-05 20:40:30.381513",False,"KCS042"
"23cbf71a-000d-4947-a521-deaaba7b916f","Kids' Slippers","Comfortable slippers designed for indoor wear. Features soft and breathable fabric.","2025-05-05 20:40:30.594034",False,"KSL043"
"68010516-0a9d-4e26-8efe-d7910c5d66ac","Kids' Sandals","Comfortable sandals designed for casual wear. Features adjustable straps and cushioned sole.","2025-05-05 20:40:30.979441",False,"KS045"
"8c889a78-2cc8-4e6b-8ff5-ff7c74c5b58d","Kids' Work Shirt","A durable work shirt designed for comfort and flexibility. Features breathable fabric and multiple pockets.","2025-05-05 20:40:27.613055",False,"KWS028"
"a959c5bf-bb55-4343-a9ea-77f349f27707","Kids' Boxer Briefs","Comfortable boxer briefs designed for all-day wear. Made from soft and breathable cotton.","2025-05-05 20:40:28.247726",False,"KBB031"
"30e6917e-78d8-4610-8fd9-aae0b7568c91","Kids' Compression Socks","Compression socks designed to support muscles during workouts. Provides a snug fit for enhanced performance.","2025-05-05 20:40:29.352439",False,"KCS037"
"68eecf49-21b6-42bc-965a-6c8b726e1dc0","Kids' Hiking Socks","Durable hiking socks designed for outdoor adventures. Features cushioned sole for comfort and support.","2025-05-05 20:40:29.540561",False,"KHS038"
"7bb42aa9-9d9b-4019-80f3-77f3bab02d4f","Kids' Dress Shoes","Elegant dress shoes designed for formal occasions. Features leather upper and cushioned sole.","2025-05-05 20:40:30.773339",False,"KDS044"
"9fcf825b-1208-4f4f-bb34-e3212439fee4","Kids' Flip Flops","Lightweight and comfortable flip flops designed for casual wear. Features cushioned sole for support.","2025-05-05 20:40:31.21096",False,"KFF046"
"52c9de84-dfef-4be6-ad73-0a8b5e25f7e9","Kids' Rain Boots","Waterproof rain boots designed for wet weather. Features grippy sole for traction.","2025-05-05 20:40:31.626037",False,"KRB048"
"bc116b44-962b-4694-aa63-441ae4920a53","Kids' Pajama Set","A comfortable pajama set designed for a good night's sleep. Includes a shirt and pants made from soft cotton.","2025-05-05 20:40:28.056053",False,"KPS030"
"cfb5e342-d2a7-4f82-bee4-c7617d5a5b24","Kids' Briefs","Classic briefs designed for comfort and support. Made from soft and breathable cotton.","2025-05-05 20:40:28.424355",False,"KB032"
"9370b623-b67e-4f28-9d34-576303003acc","Kids' Crew Socks","Classic crew socks designed for comfort and durability. Made from soft and breathable cotton blend.","2025-05-05 20:40:28.805059",False,"KCS034"
"7e2710a7-dba7-46c8-ac8a-27d2c65c8318","Kids' Athletic Socks","High-performance athletic socks designed for intense workouts. Features moisture-wicking fabric to keep you dry.","2025-05-05 20:40:29.173004",False,"KAS036"
"094e7962-8ca8-4ef1-b655-d028829e4f61","Kids' Running Shoes","Lightweight and breathable running shoes designed for comfort and performance. Features cushioned sole for support.","2025-05-05 20:40:29.71878",False,"KRS039"
"2196f208-6dba-4eef-add5-3abeb75f9881","Kids' Trail Running Shoes","Durable trail running shoes designed for outdoor adventures. Features grippy sole for traction and support.","2025-05-05 20:40:29.931662",False,"KTRS040"
"99633744-35d4-4327-a1ea-beda2109b33a","Kids' Hiking Boots","Durable and comfortable hiking boots designed for outdoor adventures. Features waterproof fabric and grippy sole.","2025-05-05 20:40:30.153923",False,"KHB041"
"093a3277-7f5a-4c2f-942b-17aa737c1f43","Kids' Winter Boots","Insulated winter boots designed for cold weather. Features waterproof fabric and grippy sole.","2025-05-05 20:40:31.416842",False,"KWB047"
